t_s,M,power_w,V_load_worst,V_load_avg
15.967523,1,61.225,0.968270,0.968270
15.967530,1,61.534,0.967484,0.967484
15.967536,1,62.523,0.964610,0.964610
15.968001,1,61.171,0.949499,0.966654
15.968998,1,61.348,0.935898,0.966502
15.970002,1,61.467,0.933893,0.966406
15.971001,1,61.081,0.955589,0.967184
15.972002,1,61.015,0.943904,0.967055
15.973002,1,61.896,0.937111,0.964643
15.974002,1,60.763,0.947157,0.967381
15.975001,1,62.383,0.930688,0.964472
15.983044,2,61.963,0.960724,0.967526
15.983069,1,70.882,0.939404,0.939404
15.983086,1,63.686,0.967901,0.967901
15.983095,1,61.533,0.968402,0.968402
15.983104,1,64.153,0.965280,0.965280
15.983111,1,60.271,0.968618,0.968618
15.983119,1,61.770,0.968717,0.968717
15.983126,1,59.780,0.968996,0.968996
15.983996,1,61.110,0.951283,0.966827
15.985809,2,60.555,0.963254,0.968190
15.986001,1,61.139,0.950473,0.966094
15.992621,2,60.444,0.957113,0.965665
15.992649,1,71.008,0.934082,0.934082
15.992662,1,62.098,0.968912,0.968912
15.992672,1,61.483,0.968982,0.968982
15.992680,1,60.982,0.969087,0.969087
15.992687,1,63.992,0.962025,0.962025
15.992996,1,61.162,0.951937,0.966670
15.994002,1,61.423,0.949501,0.966240
15.995001,1,61.355,0.956937,0.967218
15.996002,1,61.315,0.934308,0.966214
15.997001,1,62.825,0.945327,0.964977
15.998002,1,61.998,0.948427,0.966860
16.006062,2,61.660,0.955292,0.966317
16.006086,1,65.242,0.954967,0.954967
16.006103,1,63.315,0.963734,0.963734
16.006112,1,59.122,0.969296,0.969296
16.006121,1,60.093,0.969428,0.969428
16.006128,1,62.022,0.966566,0.966566
16.006136,1,62.502,0.965487,0.965487
16.006142,1,57.000,0.969677,0.969677
16.006998,1,61.066,0.954345,0.966903
16.008758,2,61.147,0.958006,0.965564
16.008998,1,60.939,0.932310,0.965283
16.018740,2,61.816,0.959746,0.967145
16.018765,1,71.806,0.936433,0.936433
16.018788,1,59.320,0.968552,0.968552
16.018797,1,62.847,0.968557,0.968557
16.018805,1,59.955,0.968850,0.968850
16.018812,1,62.366,0.968636,0.968636
16.018820,1,62.738,0.967457,0.967457
16.018834,1,62.257,0.968815,0.968815
16.018841,1,59.564,0.969096,0.969096
16.019000,1,61.414,0.956800,0.966927
16.020001,2,61.051,0.952997,0.966872
16.021002,1,61.431,0.942847,0.966272
16.022001,1,61.489,0.941007,0.965232
16.023002,1,61.796,0.939515,0.965996
16.024002,1,61.179,0.948510,0.966666
16.025002,1,60.676,0.953088,0.967700
16.026001,1,61.125,0.935492,0.965847
16.038459,2,62.761,0.932594,0.963906
16.038483,2,63.959,0.967185,0.967185
16.038497,1,68.961,0.951042,0.951042
16.038508,1,63.144,0.967779,0.967779
16.038518,1,60.693,0.968154,0.968154
16.038525,1,60.943,0.968429,0.968429
16.038532,1,63.221,0.968172,0.968172
16.038539,1,59.765,0.968760,0.968760
16.038546,1,65.907,0.957584,0.957584
16.038553,1,63.768,0.966452,0.966452
16.038560,1,59.547,0.968731,0.968731
16.038567,1,58.063,0.969179,0.969179
16.039004,1,61.198,0.945459,0.966813
16.040002,1,61.179,0.947772,0.966757
16.041003,1,61.774,0.945512,0.965092
16.042002,1,61.401,0.959407,0.967491
16.043002,1,61.618,0.945976,0.965254
16.050033,2,62.778,0.928107,0.963842
16.050057,1,67.860,0.951425,0.951425
16.050074,1,57.727,0.968781,0.968781
16.050083,1,61.954,0.968829,0.968829
16.050092,1,61.542,0.968909,0.968909
16.050099,1,60.790,0.969048,0.969048
16.050107,1,59.403,0.969298,0.969298
16.058398,2,61.156,0.948481,0.966355
16.058426,1,72.283,0.933202,0.933202
16.058440,1,60.924,0.968547,0.968547
16.058450,1,62.522,0.968586,0.968586
16.058457,1,61.028,0.968766,0.968766
16.058465,1,63.519,0.965340,0.965340
16.058472,1,61.843,0.968744,0.968744
16.058479,1,61.258,0.968870,0.968870
16.058999,1,61.499,0.949384,0.966366
16.060002,1,60.687,0.951349,0.966692
16.061001,1,61.062,0.952549,0.966166
16.062002,2,62.035,0.955759,0.966806
16.063002,1,61.978,0.953464,0.966564
16.064002,1,61.505,0.940695,0.965955
16.065002,1,61.263,0.939731,0.965659
16.066002,1,61.794,0.945042,0.965325
16.078474,1,61.023,0.954822,0.966887
16.078496,1,60.460,0.969623,0.969623
16.078509,1,62.813,0.962910,0.962910
16.078517,1,62.064,0.966488,0.966488
16.078526,1,59.083,0.969553,0.969553
16.078533,1,63.125,0.962277,0.962277
16.078541,1,60.402,0.969424,0.969424
16.078547,1,59.464,0.969593,0.969593
16.078555,1,61.127,0.968573,0.968573
16.078561,1,59.246,0.969725,0.969725
16.078568,1,61.643,0.966164,0.966164
16.078574,1,60.583,0.969634,0.969634
16.078996,1,60.941,0.951719,0.966475
16.081766,2,61.320,0.950930,0.966550
16.081797,1,68.728,0.946462,0.946462
16.081998,1,61.136,0.958146,0.967557
16.084056,2,62.596,0.958606,0.965293
16.084083,2,67.346,0.955023,0.955023
16.086285,2,61.649,0.953620,0.966597
16.086309,1,69.000,0.944605,0.944605
16.088593,2,60.955,0.958227,0.967078
16.088619,1,72.603,0.928260,0.928260
16.089003,1,60.826,0.950326,0.966606
16.098880,2,60.552,0.964123,0.967686
16.098907,1,69.357,0.941857,0.941857
16.098921,1,58.855,0.969091,0.969091
16.098931,1,62.388,0.967231,0.967231
16.098939,1,57.667,0.969461,0.969461
16.098947,1,63.661,0.961040,0.961040
16.098953,1,61.311,0.969231,0.969231
16.098961,1,62.829,0.965021,0.965021
16.098967,1,61.541,0.969127,0.969127
16.098998,1,61.624,0.963996,0.967228
16.099999,1,60.784,0.953374,0.967018
16.101002,1,61.386,0.934466,0.965951
16.102002,1,61.336,0.939098,0.965957
16.103002,1,61.578,0.946970,0.965538
16.104001,1,61.614,0.919201,0.964299
16.105002,1,61.916,0.960611,0.966947
16.106002,1,61.256,0.950138,0.966958
16.107002,1,61.103,0.944083,0.966871
16.127381,2,61.863,0.952649,0.965021
16.127409,1,66.645,0.953482,0.953482
16.127424,1,59.366,0.968935,0.968935
16.127434,1,61.896,0.968958,0.968958
16.127446,1,62.840,0.966491,0.966491
16.127454,1,59.340,0.969172,0.969172
16.127461,1,62.000,0.968048,0.968048
16.127468,1,61.166,0.969194,0.969194
16.127475,1,60.068,0.969348,0.969348
16.127482,1,60.269,0.969452,0.969452
16.127488,1,60.271,0.969534,0.969534
16.127495,1,61.416,0.967954,0.967954
16.127502,1,60.503,0.969538,0.969538
16.127509,1,61.665,0.967120,0.967120
16.127515,1,62.724,0.964076,0.964076
16.127523,1,64.864,0.958012,0.958012
16.127529,1,59.953,0.969167,0.969167
16.127536,1,60.659,0.969268,0.969268
16.127542,1,62.047,0.967368,0.967368
16.127549,1,60.107,0.969357,0.969357
16.127999,1,61.085,0.950322,0.966304
16.128998,1,61.042,0.952191,0.966828
16.130002,1,61.117,0.934959,0.966763
16.131002,1,61.043,0.959283,0.966281
16.132001,1,60.939,0.934596,0.965719
16.133003,1,61.679,0.948378,0.966175
16.134002,1,61.400,0.945130,0.965792
16.135003,1,61.053,0.954156,0.966879
16.143498,2,60.300,0.959410,0.968405
16.143522,1,70.628,0.934737,0.934737
16.143539,1,63.670,0.963416,0.963416
16.143548,1,63.201,0.965893,0.965893
16.143557,1,59.708,0.969039,0.969039
16.143564,1,65.543,0.957230,0.957230
16.143572,1,61.098,0.968832,0.968832
16.143578,1,59.879,0.969078,0.969078
16.143997,1,61.011,0.950210,0.966441
16.145001,1,61.040,0.944940,0.966396
16.146001,2,61.707,0.954250,0.966877
16.147001,1,61.797,0.944999,0.966136
16.148003,1,61.317,0.948354,0.966161
16.158754,2,61.892,0.936498,0.964806
16.158783,1,69.141,0.945815,0.945815
16.158800,1,62.119,0.968405,0.968405
16.158809,1,59.886,0.968735,0.968735
16.158818,1,60.566,0.968932,0.968932
16.158825,1,64.000,0.962857,0.962857
16.158832,1,64.748,0.961445,0.961445
16.158840,1,61.508,0.968666,0.968666
16.158848,1,66.308,0.956793,0.956793
16.158854,1,63.905,0.966642,0.966642
16.158996,1,61.171,0.956837,0.966500
16.159999,1,61.176,0.945595,0.966872
16.162949,2,61.025,0.954947,0.967524
16.162977,1,71.206,0.936884,0.936884
16.163000,1,59.630,0.968684,0.968864
16.164002,1,61.120,0.956272,0.967332
16.165002,1,60.880,0.948579,0.966840
16.166002,1,60.956,0.952122,0.966648
16.167003,1,61.884,0.946769,0.967012
16.178763,2,61.235,0.960102,0.967613
16.178793,1,66.554,0.950867,0.950867
16.178810,1,62.146,0.968412,0.968412
16.178819,1,62.589,0.967069,0.967069
16.178828,1,60.072,0.969147,0.969147
16.178835,1,57.581,0.969559,0.969559
16.178843,1,65.312,0.955114,0.955114
16.178850,1,62.435,0.966940,0.966940
16.178857,1,65.558,0.957125,0.957125
16.178863,1,60.453,0.968902,0.968902
16.178870,1,56.369,0.969484,0.969484
16.179000,1,61.377,0.953220,0.965779
16.179996,1,60.930,0.951292,0.966811
16.181002,1,60.972,0.958953,0.967016
16.182002,1,61.530,0.942888,0.965765
16.183002,1,61.301,0.952053,0.966524
16.184002,1,61.308,0.948222,0.966539
16.191375,2,60.989,0.959286,0.967536
16.191399,1,71.760,0.933629,0.933629
16.191416,1,60.802,0.968750,0.968750
16.191425,1,57.699,0.969230,0.969230
16.191434,1,57.858,0.969598,0.969598
16.191441,1,59.190,0.969760,0.969760
16.191449,1,61.336,0.966971,0.966971
16.191997,1,60.994,0.947602,0.966353
16.199295,2,61.595,0.951897,0.966417
16.199318,1,68.236,0.949032,0.949032
16.199335,1,60.557,0.968603,0.968603
16.199343,1,63.082,0.967662,0.967662
16.199351,1,62.901,0.968414,0.968414
16.199358,1,61.947,0.968661,0.968661
16.199365,1,61.836,0.968745,0.968745
16.199997,1,61.087,0.948377,0.966543
16.201002,1,61.113,0.950018,0.967022
16.202001,1,62.009,0.926326,0.965763
16.203002,1,61.284,0.958475,0.966592
16.204002,1,61.254,0.945206,0.966428
16.205002,1,60.984,0.954442,0.966737
16.219776,2,61.566,0.950733,0.965704
16.219801,1,67.261,0.950060,0.950060
16.219818,1,62.831,0.967765,0.967765
16.219827,1,61.251,0.968837,0.968837
16.219836,1,59.561,0.969114,0.969114
16.219843,1,61.139,0.969177,0.969177
16.219858,1,64.606,0.959523,0.959523
16.219865,1,61.844,0.968920,0.968920
16.219872,1,62.313,0.968421,0.968421
16.219878,1,60.006,0.969123,0.969123
16.219886,1,60.772,0.969222,0.969222
16.219892,1,59.611,0.969416,0.969416
16.219899,1,57.687,0.969764,0.969764
16.219905,1,58.688,0.969943,0.969943
16.220000,1,61.363,0.959277,0.967161
16.221000,1,61.104,0.950490,0.966697
16.222002,1,61.024,0.952291,0.966899
16.223002,1,61.470,0.954560,0.966117
16.224002,1,61.529,0.948076,0.966180
16.225002,1,60.974,0.943852,0.966269
16.226002,1,60.321,0.958420,0.967665
16.247389,2,62.027,0.947842,0.965587
16.247414,1,70.240,0.939727,0.939727
16.247431,1,62.116,0.968608,0.968608
16.247439,1,65.918,0.958389,0.958389
16.247455,1,62.496,0.968386,0.968386
16.247462,1,62.849,0.968424,0.968424
16.247470,1,60.163,0.968723,0.968723
16.247477,1,62.053,0.968773,0.968773
16.247484,1,57.519,0.969266,0.969266
16.247491,1,56.771,0.969736,0.969736
16.247498,1,63.246,0.960872,0.960872
16.247504,1,61.934,0.966652,0.966652
16.247511,1,62.421,0.965541,0.965541
16.247518,1,63.068,0.964080,0.964080
16.247525,1,58.653,0.969416,0.969416
16.247531,1,57.947,0.969738,0.969738
16.247538,1,63.697,0.959390,0.959390
16.247544,1,62.160,0.966156,0.966156
16.247551,1,61.567,0.968641,0.968641
16.247558,1,59.083,0.969531,0.969531
16.247565,1,57.484,0.969877,0.969877
16.247995,1,60.893,0.953099,0.966810
16.248998,1,61.576,0.944680,0.966314
16.249998,1,61.192,0.946098,0.966541
16.251002,1,62.301,0.944355,0.966127
16.252002,1,61.111,0.955415,0.966538
16.253002,1,61.478,0.931534,0.965225
16.254002,1,61.197,0.935242,0.966187
16.265421,2,61.811,0.948809,0.964568
16.265452,1,70.251,0.944312,0.944312
16.265469,1,62.105,0.968073,0.968073
16.265478,1,64.099,0.967278,0.967278
16.265486,1,61.916,0.968247,0.968247
16.265493,1,62.793,0.968318,0.968318
16.265501,1,62.370,0.968418,0.968418
16.265507,1,59.521,0.968782,0.968782
16.265515,1,62.476,0.968653,0.968653
16.265521,1,61.388,0.968884,0.968884
16.265530,1,59.533,0.969154,0.969154
16.265997,1,61.451,0.953910,0.966740
16.267003,1,61.118,0.937504,0.966331
16.268002,1,61.219,0.943333,0.966195
16.269002,1,61.222,0.952584,0.966968
16.270002,1,62.389,0.954680,0.965486
16.273598,2,61.611,0.939368,0.965848
16.273623,1,69.799,0.942036,0.942036
16.273641,1,65.864,0.959479,0.959479
16.274002,1,61.427,0.954832,0.966827
16.286375,2,60.705,0.967946,0.968946
16.286403,1,72.435,0.932083,0.932083
16.286417,1,60.042,0.968696,0.968696
16.286428,1,60.889,0.968868,0.968868
16.286436,1,63.026,0.966384,0.966384
16.286450,1,63.837,0.964160,0.964160
16.286457,1,58.225,0.969097,0.969097
16.286465,1,59.299,0.969348,0.969348
16.286476,1,67.050,0.950611,0.950611
16.286483,1,62.278,0.968791,0.968791
16.286490,1,61.001,0.968933,0.968933
16.286497,1,63.433,0.964699,0.964699
16.287000,1,61.099,0.952982,0.967211
16.288002,1,61.207,0.952822,0.966763
16.289001,1,61.776,0.938407,0.965862
16.290002,1,61.143,0.945845,0.966662
16.291001,1,60.778,0.951930,0.967180
16.292001,1,61.550,0.946061,0.965363
16.300459,2,62.348,0.938988,0.964748
16.300672,1,72.758,0.936707,0.936707
16.300700,1,65.853,0.964603,0.964603
16.300709,1,63.063,0.967639,0.967639
16.300718,1,57.345,0.968376,0.968376
16.300725,1,57.019,0.968999,0.968999
16.300733,1,60.689,0.969131,0.969131
16.300739,1,60.071,0.969297,0.969297
16.301000,1,61.089,0.957221,0.966896
16.302002,1,61.360,0.945697,0.966589
16.303002,1,60.324,0.963647,0.968273
16.304002,1,61.365,0.946276,0.965833
16.305002,1,61.789,0.938901,0.965576
16.306002,1,61.508,0.943742,0.965048
16.307001,1,60.285,0.957689,0.967537
16.319464,2,62.017,0.946967,0.965529
16.319489,1,71.130,0.936670,0.936670
16.319506,1,62.392,0.968527,0.968527
16.319515,1,57.020,0.969120,0.969120
16.319524,1,64.531,0.960087,0.960087
16.319537,1,63.379,0.965371,0.965371
16.319548,1,64.865,0.961114,0.961114
16.319555,1,59.218,0.968880,0.968880
16.319562,1,58.674,0.969237,0.969237
16.319569,1,62.806,0.965064,0.965064
16.319576,1,63.116,0.964762,0.964762
16.319582,1,60.624,0.969118,0.969118
16.319998,1,61.534,0.952221,0.966222
16.322798,2,60.989,0.950825,0.966873
16.322822,1,68.339,0.944143,0.944143
16.322998,1,60.626,0.958322,0.967448
16.325073,2,61.451,0.960427,0.965950
16.325100,1,72.972,0.931495,0.931495
16.327362,2,61.237,0.959081,0.967363
16.327389,1,69.635,0.942119,0.942119
16.329735,2,61.392,0.955272,0.966796
16.329762,1,70.731,0.939484,0.939484
16.330003,1,60.894,0.953097,0.967034
16.339621,2,61.520,0.954554,0.964609
16.339646,1,69.356,0.943780,0.943780
16.339662,1,61.366,0.968618,0.968618
16.339671,1,61.442,0.968750,0.968750
16.339680,1,57.323,0.969268,0.969268
16.339687,1,63.215,0.963559,0.963559
16.339695,1,60.844,0.969190,0.969190
16.339702,1,63.014,0.964644,0.964644
16.339709,1,61.544,0.969086,0.969086
16.339996,1,61.425,0.945873,0.966434
16.341002,1,61.322,0.936539,0.966396
16.342002,1,60.910,0.954218,0.967055
16.343002,1,61.444,0.943973,0.966178
16.344003,1,61.333,0.944768,0.965757
16.345002,1,61.026,0.946846,0.966533
16.346003,2,61.512,0.956428,0.965875
16.347002,1,61.881,0.943015,0.965543
16.368372,2,62.298,0.946071,0.966155
16.368396,1,67.146,0.953808,0.953808
16.368414,1,58.168,0.968787,0.968787
16.368423,1,60.353,0.968994,0.968994
16.368432,1,58.295,0.969366,0.969366
16.368439,1,61.457,0.968749,0.968749
16.368447,1,62.924,0.964071,0.964071
16.368453,1,61.502,0.969198,0.969198
16.368461,1,58.692,0.969489,0.969489
16.368467,1,62.766,0.963800,0.963800
16.368474,1,59.634,0.969488,0.969488
16.368481,1,60.362,0.969555,0.969555
16.368488,1,60.651,0.969579,0.969579
16.368494,1,60.821,0.969581,0.969581
16.368501,1,66.056,0.952567,0.952567
16.368508,1,60.082,0.969239,0.969239
16.368515,1,65.521,0.956199,0.956199
16.368533,1,63.875,0.963776,0.963776
16.368540,1,64.252,0.963404,0.963404
16.368546,1,63.877,0.965521,0.965521
16.368553,1,62.996,0.968444,0.968444
16.369000,1,61.079,0.951468,0.966718
16.369996,1,61.130,0.953393,0.966489
16.371001,1,60.947,0.940468,0.966968
16.372002,1,60.822,0.958347,0.966567
16.373002,1,61.144,0.948867,0.967331
16.374003,1,61.629,0.949553,0.965577
16.375002,1,60.798,0.946364,0.966282
16.376003,1,62.341,0.926667,0.963778
16.380765,2,61.029,0.962298,0.966918
16.380795,1,68.415,0.944802,0.944802
16.380818,1,61.161,0.968951,0.968951
16.380828,1,63.984,0.962801,0.962801
16.380997,1,61.350,0.956444,0.967442
16.383123,2,61.529,0.951737,0.967086
16.383146,1,68.405,0.946656,0.946656
16.390399,2,60.990,0.956223,0.967163
16.390424,1,67.754,0.947549,0.947549
16.390441,1,61.366,0.968915,0.968915
16.390449,1,58.586,0.969273,0.969273
16.390458,1,57.315,0.969687,0.969687
16.390465,1,58.943,0.969855,0.969855
16.390472,1,62.700,0.961995,0.961995
16.391000,1,61.115,0.949209,0.966879
16.392003,1,61.625,0.944489,0.966537
16.393002,1,62.224,0.942150,0.965033
16.394001,1,61.785,0.962567,0.967611
16.395002,1,61.271,0.931810,0.965283
16.400878,2,61.510,0.938748,0.965727
16.400901,1,68.499,0.945109,0.945109
16.400917,1,64.337,0.962807,0.962807
16.400926,1,61.454,0.968702,0.968702
16.400935,1,63.070,0.967157,0.967157
16.400998,1,61.466,0.958760,0.967644
16.403685,2,61.551,0.950753,0.966448
16.403708,1,71.579,0.938165,0.938165
16.404002,1,61.048,0.955693,0.967087
16.405002,1,61.674,0.948725,0.965043
16.406003,1,61.074,0.958214,0.967605
16.407002,1,61.824,0.947054,0.966232
16.408002,1,61.933,0.941447,0.965885
16.420524,2,61.270,0.939908,0.966085
16.420549,2,65.984,0.956824,0.956824
16.420562,2,66.474,0.957261,0.957261
16.420571,1,67.762,0.954962,0.954962
16.420583,1,62.080,0.967980,0.967980
16.420591,1,62.719,0.968112,0.968112
16.420599,1,61.814,0.968309,0.968309
16.420606,1,64.341,0.965184,0.965184
16.420613,1,58.966,0.968674,0.968674
16.420620,1,62.087,0.968730,0.968730
16.420627,1,61.436,0.968840,0.968840
16.420633,1,66.209,0.956157,0.956157
16.420999,1,61.067,0.952657,0.966985
16.421998,1,61.320,0.946908,0.966518
16.423002,1,61.855,0.949276,0.965962
16.424001,1,61.894,0.957807,0.966435
16.425002,1,61.930,0.944536,0.965484
16.426001,1,62.113,0.952374,0.966027
16.434639,2,61.534,0.938608,0.964787
16.434663,1,67.895,0.950677,0.950677
16.434682,1,62.414,0.968383,0.968383
16.434690,1,60.950,0.968611,0.968611
16.434700,1,60.225,0.968866,0.968866
16.434707,1,63.584,0.964572,0.964572
16.434715,1,60.208,0.968967,0.968967
16.434721,1,59.715,0.969202,0.969202
16.434997,1,61.356,0.952703,0.966800
16.446370,2,61.094,0.946916,0.966355
16.446394,1,69.500,0.943007,0.943007
16.446412,1,58.600,0.968918,0.968918
16.446420,1,62.692,0.967192,0.967192
16.446429,1,64.156,0.962713,0.962713
16.446436,1,63.730,0.965145,0.965145
16.446444,1,61.678,0.968687,0.968687
16.446451,1,63.688,0.965223,0.965223
16.446459,1,61.830,0.968682,0.968682
16.446466,1,64.787,0.961671,0.961671
16.446472,1,63.451,0.967213,0.967213
16.446996,1,61.788,0.953662,0.966314
16.448002,1,61.255,0.947155,0.966622
16.449002,1,61.723,0.937598,0.965712
16.450002,1,61.093,0.948103,0.967136
16.451002,1,60.579,0.951649,0.966594
16.453533,2,61.867,0.937937,0.965949
16.453557,1,70.957,0.937476,0.937476
16.454001,1,60.986,0.957896,0.967199
16.460251,2,61.335,0.955635,0.962697
16.460275,1,71.592,0.933524,0.933524
16.460291,1,59.090,0.969010,0.969010
16.460300,1,61.780,0.969030,0.969030
16.460309,1,56.042,0.969620,0.969620
16.460316,1,57.689,0.969927,0.969927
16.460999,1,61.135,0.954194,0.966783
16.462002,1,61.922,0.938930,0.965089
16.463001,1,61.751,0.942166,0.965073
16.464002,2,61.278,0.954781,0.967110
16.465002,1,60.899,0.948619,0.966878
16.466002,1,61.742,0.944895,0.965979
16.474370,2,60.604,0.936261,0.965829
16.474395,1,64.946,0.954686,0.954686
16.474413,1,58.649,0.969645,0.969645
16.474428,1,62.847,0.962677,0.962677
16.474438,1,61.920,0.966879,0.966879
16.474445,1,60.304,0.969452,0.969452
16.474453,1,63.937,0.960188,0.960188
16.474460,1,58.982,0.969436,0.969436
16.474996,1,60.638,0.952954,0.966763
16.486405,2,60.923,0.951031,0.966760
16.486433,1,69.390,0.941728,0.941728
16.486447,1,63.253,0.966455,0.966455
16.486457,1,58.072,0.969114,0.969114
16.486465,1,62.622,0.966343,0.966343
16.486473,1,63.549,0.963788,0.963788
16.486479,1,62.783,0.967175,0.967175
16.486487,1,57.150,0.969338,0.969338
16.486493,1,61.708,0.968086,0.968086
16.486500,1,62.541,0.965583,0.965583
16.486506,1,61.708,0.968926,0.968926
16.487000,1,61.097,0.950334,0.966527
16.488002,1,61.284,0.935008,0.966401
16.489002,1,61.039,0.954341,0.966544
16.490002,1,61.137,0.944807,0.966037
16.491003,1,62.018,0.957760,0.966492
16.493462,2,61.956,0.940570,0.966720
16.493486,1,71.100,0.936350,0.936350
16.494002,1,61.201,0.954282,0.966523
16.500261,2,62.608,0.965288,0.965288
16.500288,1,72.555,0.933536,0.933536
16.500302,1,59.460,0.968531,0.968531
16.500312,1,61.557,0.968669,0.968669
16.500319,1,61.212,0.968814,0.968814
16.500327,1,65.000,0.960244,0.960244
16.500997,1,61.401,0.951393,0.966414
16.502002,1,61.168,0.954191,0.966868
16.503003,1,61.707,0.951141,0.965654
16.504002,1,62.096,0.948035,0.964918
16.505001,1,61.572,0.956523,0.966547
16.506002,1,61.694,0.942590,0.965989
16.520230,2,61.667,0.938537,0.965960
16.520254,1,68.084,0.948617,0.948617
16.520272,1,60.684,0.968708,0.968708
16.520281,1,62.029,0.968763,0.968763
16.520290,1,60.897,0.968921,0.968921
16.520297,1,56.778,0.969459,0.969459
16.520304,1,58.480,0.969719,0.969719
16.520311,1,60.523,0.969723,0.969723
16.520318,1,64.633,0.956422,0.956422
16.520325,1,62.426,0.965870,0.965870
16.520332,1,61.989,0.967879,0.967879
16.520338,1,61.926,0.968309,0.968309
16.520352,1,60.218,0.969292,0.969292
16.520359,1,60.452,0.969388,0.969388
16.520996,1,61.425,0.955790,0.966675
16.522002,1,61.287,0.936053,0.966462
16.523002,1,60.904,0.952517,0.966942
16.524002,1,61.743,0.947518,0.965728
16.525002,1,61.492,0.959040,0.967125
16.533472,2,61.473,0.952167,0.965982
16.533496,1,68.075,0.948063,0.948063
16.533514,1,60.817,0.968763,0.968763
16.533522,1,61.018,0.968909,0.968909
16.533531,1,60.138,0.969113,0.969113
16.533538,1,59.744,0.969316,0.969316
16.533546,1,61.186,0.969334,0.969334
16.533552,1,63.160,0.963374,0.963374
16.533996,1,61.349,0.950955,0.966588
16.535185,2,61.069,0.954165,0.966829
16.546374,2,61.544,0.942256,0.965638
16.546402,1,68.370,0.944039,0.944039
16.546416,1,57.502,0.969426,0.969426
16.546426,1,60.173,0.969524,0.969524
16.546434,1,58.618,0.969757,0.969757
16.546442,1,61.871,0.965240,0.965240
16.546449,1,61.529,0.967122,0.967122
16.546458,1,61.469,0.967741,0.967741
16.546472,1,65.354,0.955375,0.955375
16.546482,1,58.525,0.969391,0.969391
16.546489,1,66.010,0.953768,0.953768
16.547000,1,61.526,0.951912,0.966497
16.548002,1,60.882,0.938692,0.966839
16.549001,1,61.044,0.946912,0.966335
16.550002,1,61.049,0.950918,0.966430
16.551002,1,61.493,0.931346,0.965297
16.552002,1,61.521,0.946372,0.966365
16.565397,2,61.441,0.945978,0.966360
16.565423,1,69.240,0.944378,0.944378
16.565440,1,62.272,0.968511,0.968511
16.565448,1,62.248,0.968584,0.968584
16.565457,1,64.012,0.964736,0.964736
16.565464,1,61.027,0.968670,0.968670
16.565472,1,59.002,0.969036,0.969036
16.565478,1,62.389,0.967533,0.967533
16.565486,1,60.505,0.969141,0.969141
16.565492,1,60.135,0.969300,0.969300
16.565499,1,58.932,0.969546,0.969546
16.565506,1,62.270,0.965101,0.965101
16.565513,1,61.091,0.969419,0.969419
16.565995,1,61.054,0.948141,0.967060
16.566999,1,61.017,0.951796,0.966615
16.568002,1,60.629,0.950047,0.966120
16.569002,2,61.272,0.957794,0.966082
16.570002,1,61.244,0.944065,0.966570
16.571002,1,61.017,0.952246,0.966580
16.588404,2,62.497,0.946113,0.964443
16.588428,1,71.358,0.941059,0.941059
16.588445,1,61.651,0.967988,0.967988
16.588454,1,60.120,0.968378,0.968378
16.588464,1,59.230,0.968780,0.968780
16.588471,1,60.345,0.968989,0.968989
16.588478,1,60.852,0.969106,0.969106
16.588485,1,60.852,0.969200,0.969200
16.588492,1,62.634,0.965831,0.965831
16.588499,1,58.122,0.969465,0.969465
16.588506,1,57.038,0.969868,0.969868
16.588512,1,61.776,0.964936,0.964936
16.588519,1,61.994,0.965061,0.965061
16.588526,1,63.274,0.961677,0.961677
16.588533,1,62.437,0.965742,0.965742
16.588539,1,62.344,0.966654,0.966654
16.588546,1,63.969,0.961788,0.961788
16.588999,1,60.680,0.952349,0.966825
16.589997,1,61.170,0.952482,0.966659
16.591003,1,61.215,0.933608,0.966448
16.592002,1,61.017,0.949609,0.966725
16.593001,1,61.075,0.956996,0.966824
16.594002,1,61.672,0.933582,0.965539
16.595002,1,61.974,0.938552,0.966254
16.601415,2,61.478,0.953009,0.966310
16.601439,1,69.794,0.944061,0.944061
16.601456,1,61.098,0.968412,0.968412
16.601465,1,61.458,0.968584,0.968584
16.601473,1,60.891,0.968778,0.968778
16.601480,1,60.141,0.969008,0.969008
16.601998,1,61.099,0.947638,0.966889
16.603002,1,60.948,0.950126,0.966840
16.604002,1,61.111,0.948794,0.966028
16.605002,2,61.205,0.952951,0.966459
16.606003,1,61.335,0.948524,0.966236
16.613409,2,60.915,0.943210,0.966154
16.613439,1,69.034,0.942899,0.942899
16.613456,1,55.982,0.969406,0.969406
16.613464,1,62.088,0.966471,0.966471
16.613473,1,61.028,0.969350,0.969350
16.613480,1,61.268,0.969353,0.969353
16.613489,1,63.815,0.961132,0.961132
16.613947,1,60.873,0.953419,0.966970
16.628383,2,61.239,0.955555,0.966577
16.628411,1,69.816,0.941145,0.941145
16.628425,1,61.556,0.968694,0.968694
16.628435,1,60.383,0.968917,0.968917
16.628443,1,59.707,0.969163,0.969163
16.628451,1,62.291,0.967154,0.967154
16.628458,1,60.166,0.969264,0.969264
16.628465,1,63.002,0.964273,0.964273
16.628472,1,59.936,0.969295,0.969295
16.628479,1,62.298,0.966398,0.966398
16.628485,1,58.640,0.969501,0.969501
16.628492,1,61.320,0.968450,0.968450
16.628498,1,58.387,0.969736,0.969736
16.628505,1,62.260,0.964086,0.964086
16.628999,1,61.289,0.953443,0.966617
