t_s,M,power_w,V_load_worst,V_load_avg
19.295220,16,190.048,0.871068,0.899695
19.295242,16,190.201,0.897922,0.897922
19.297506,16,188.417,0.878622,0.901434
19.297523,16,186.391,0.905897,0.905897
19.298001,16,189.450,0.881104,0.900301
19.299762,16,191.157,0.896117,0.896117
19.300003,16,188.782,0.870479,0.899620
19.313281,16,188.654,0.885182,0.899828
19.313301,16,195.051,0.887091,0.887091
19.313313,16,189.234,0.904839,0.904839
19.313320,16,195.246,0.888783,0.888783
19.313334,16,185.357,0.904942,0.904942
19.313341,16,183.341,0.905619,0.905619
19.313348,16,198.176,0.874921,0.874921
19.313354,16,186.496,0.905093,0.905093
19.313361,16,188.900,0.905184,0.905184
19.313367,16,185.543,0.905593,0.905593
19.313374,16,188.872,0.905403,0.905403
19.313380,16,188.735,0.905596,0.905596
19.313387,16,184.528,0.906024,0.906024
19.313996,16,189.463,0.867641,0.899507
19.315002,16,189.291,0.867086,0.899698
19.316002,16,190.012,0.885999,0.899263
19.317003,16,189.286,0.875786,0.899158
19.318002,16,189.546,0.874134,0.898781
19.319003,16,188.471,0.883233,0.900349
19.320003,16,189.035,0.880661,0.900012
19.321003,16,190.289,0.875912,0.898825
19.332341,16,189.185,0.878745,0.897885
19.332361,16,190.525,0.899465,0.899465
19.332373,16,196.000,0.882668,0.882668
19.332381,16,180.548,0.905786,0.905786
19.332389,16,193.954,0.887767,0.887767
19.332395,16,191.969,0.897289,0.897289
19.332402,16,190.919,0.902059,0.902059
19.332408,16,193.621,0.893745,0.893745
19.332415,16,182.738,0.905373,0.905373
19.332421,16,195.371,0.885428,0.885428
19.332428,16,190.670,0.904137,0.904137
19.332999,16,188.951,0.872812,0.900997
19.334003,16,189.603,0.872066,0.899411
19.335002,16,188.195,0.880628,0.902184
19.336003,16,188.310,0.887757,0.901595
19.337002,16,189.381,0.886672,0.897973
19.338002,16,189.016,0.884298,0.899918
19.339001,16,188.595,0.878525,0.899898
19.346288,16,189.522,0.852742,0.896286
19.346307,16,185.416,0.905392,0.905392
19.346320,16,192.053,0.896140,0.896140
19.346327,16,191.344,0.900020,0.900020
19.346335,16,185.563,0.905406,0.905406
19.346341,16,196.785,0.880635,0.880635
19.346349,16,192.409,0.899101,0.899101
19.347000,16,189.317,0.871923,0.900115
19.359353,16,189.911,0.875649,0.899152
19.359376,16,186.776,0.905062,0.905062
19.359385,16,183.983,0.905651,0.905651
19.359393,16,182.068,0.906314,0.906314
19.359400,16,188.461,0.902763,0.902763
19.359408,16,186.182,0.906346,0.906346
19.359414,16,191.004,0.894293,0.894293
19.359421,16,186.223,0.906159,0.906159
19.359427,16,190.885,0.895714,0.895714
19.359434,16,190.949,0.897275,0.897275
19.359440,16,190.091,0.901524,0.901524
19.359447,16,181.273,0.906234,0.906234
19.359998,16,188.893,0.870363,0.900459
19.361002,16,189.177,0.874253,0.899907
19.362002,16,188.686,0.878750,0.899480
19.363002,16,188.108,0.878143,0.899053
19.364003,16,188.120,0.869807,0.900134
19.365002,16,189.549,0.876907,0.899860
19.372438,16,188.540,0.885963,0.899403
19.372457,16,197.880,0.875416,0.875416
19.372469,16,185.254,0.905295,0.905295
19.372477,16,191.125,0.899703,0.899703
19.372485,16,188.376,0.905261,0.905261
19.372491,16,196.976,0.880810,0.880810
19.372498,16,188.631,0.904746,0.904746
19.372997,16,189.230,0.872124,0.899755
19.374001,16,188.772,0.876837,0.900876
19.375001,16,190.408,0.877418,0.897147
19.376002,16,189.290,0.879316,0.901183
19.377002,16,188.297,0.889015,0.901633
19.378003,16,189.477,0.873949,0.897455
19.386275,16,191.267,0.882309,0.898777
19.386295,16,195.171,0.891602,0.891602
19.386308,16,187.776,0.904407,0.904407
19.386315,16,185.750,0.904951,0.904951
19.386323,16,192.736,0.896350,0.896350
19.386330,16,189.163,0.904833,0.904833
19.386337,16,194.708,0.890567,0.890567
19.386343,16,183.868,0.905130,0.905130
19.386998,16,189.008,0.875307,0.900096
19.398317,16,189.094,0.868926,0.900171
19.398346,16,189.296,0.903981,0.903981
19.398355,16,185.360,0.905904,0.905904
19.398364,16,188.076,0.905916,0.905916
19.398371,16,190.490,0.898346,0.898346
19.398379,16,190.978,0.898036,0.898036
19.398385,16,195.552,0.884417,0.884417
19.398392,16,186.962,0.905147,0.905147
19.398398,16,196.197,0.883980,0.883980
19.398405,16,191.810,0.901869,0.901869
19.398411,16,183.202,0.905214,0.905214
19.399000,16,189.560,0.874218,0.899756
19.400002,16,189.230,0.870478,0.899852
19.401003,16,189.479,0.883380,0.899899
19.402002,16,188.131,0.877283,0.902548
19.403003,16,190.039,0.875858,0.897896
19.405413,16,188.929,0.896073,0.902031
19.405431,16,190.325,0.901805,0.901805
19.413701,16,188.743,0.881055,0.900809
19.413719,16,188.261,0.905032,0.905032
19.413731,16,192.963,0.895159,0.895159
19.413739,16,191.415,0.901878,0.901878
19.413747,16,188.269,0.904887,0.904887
19.413753,16,191.438,0.900934,0.900934
19.413760,16,187.718,0.905041,0.905041
19.413766,16,190.203,0.904111,0.904111
19.413997,16,188.712,0.877764,0.901094
19.415002,16,189.411,0.873235,0.900307
19.416003,16,189.428,0.872541,0.899402
19.417003,16,189.553,0.868960,0.899584
19.418002,16,188.322,0.888352,0.901461
19.419002,16,188.273,0.872836,0.900041
19.420003,16,187.577,0.885280,0.902247
19.421002,16,187.443,0.884794,0.901696
19.433403,16,187.997,0.870053,0.897352
19.433423,16,188.223,0.905705,0.905705
19.433435,16,199.389,0.870494,0.870494
19.433442,16,191.411,0.902468,0.902468
19.433450,16,193.788,0.895085,0.895085
19.433464,16,191.048,0.904310,0.904310
19.433471,16,181.847,0.905263,0.905263
19.433478,16,193.132,0.893335,0.893335
19.433486,16,187.454,0.905173,0.905173
19.433492,16,187.649,0.905373,0.905373
19.433499,16,190.628,0.900891,0.900891
19.433505,16,181.842,0.906004,0.906004
19.433940,16,189.321,0.859492,0.899805
19.437736,16,189.572,0.866593,0.899361
19.437758,16,195.233,0.887113,0.887113
19.437767,16,184.115,0.905265,0.905265
19.437996,16,189.055,0.874276,0.900435
19.439977,16,189.244,0.871432,0.898669
19.439995,16,189.471,0.903133,0.903133
19.442249,16,189.105,0.875165,0.900190
19.442270,16,190.827,0.899206,0.899206
19.444607,16,189.564,0.878353,0.900203
19.444625,16,192.271,0.893492,0.893492
19.445002,16,189.634,0.864162,0.899592
19.446003,16,188.612,0.884955,0.901130
19.447002,16,188.418,0.888361,0.900827
19.448002,16,189.563,0.881386,0.900749
19.449002,16,189.466,0.885887,0.900349
19.462299,16,190.729,0.868939,0.898581
19.462319,16,191.110,0.903656,0.903656
19.462331,16,187.735,0.904874,0.904874
19.462339,16,188.498,0.905049,0.905049
19.462347,16,184.877,0.905552,0.905552
19.462353,16,194.058,0.888720,0.888720
19.462360,16,191.149,0.901058,0.901058
19.462366,16,196.270,0.885032,0.885032
19.462373,16,187.783,0.904665,0.904665
19.462379,16,191.348,0.902455,0.902455
19.462386,16,186.851,0.904993,0.904993
19.462393,16,189.960,0.904998,0.904998
19.462399,16,192.134,0.898051,0.898051
19.462996,16,189.504,0.869948,0.900403
19.464354,16,189.186,0.870288,0.899918
19.465436,16,188.757,0.885673,0.901822
19.466517,16,190.016,0.880915,0.898467
19.467002,16,190.058,0.873360,0.898087
19.468003,16,190.020,0.870742,0.899058
19.473317,16,188.575,0.897144,0.903490
19.473328,16,193.449,0.891172,0.891172
19.473336,16,193.598,0.893107,0.893107
19.473343,16,189.763,0.904754,0.904754
19.473350,16,188.140,0.904990,0.904990
19.474003,16,189.309,0.869372,0.899547
19.475002,16,188.973,0.871567,0.900024
19.476002,16,189.849,0.881503,0.898807
19.477002,16,190.651,0.887400,0.900188
19.478002,16,188.378,0.878939,0.901191
19.479002,16,188.349,0.880260,0.900412
19.480002,16,188.706,0.883974,0.899425
19.481002,16,188.022,0.876725,0.902532
19.493380,16,189.399,0.882039,0.899938
19.493399,16,189.693,0.902999,0.902999
19.493412,16,189.156,0.905179,0.905179
19.493420,16,191.181,0.898626,0.898626
19.493428,16,191.109,0.900016,0.900016
19.493434,16,190.844,0.901766,0.901766
19.493441,16,176.164,0.906372,0.906372
19.493447,16,194.121,0.883990,0.883990
19.493454,16,187.848,0.905763,0.905763
19.493460,16,185.129,0.906098,0.906098
19.493467,16,187.905,0.905771,0.905771
19.493473,16,182.363,0.906634,0.906634
19.493998,16,189.487,0.879323,0.899423
19.498987,16,189.524,0.865672,0.899880
19.499007,16,187.222,0.905812,0.905812
19.499019,16,181.067,0.906543,0.906543
19.499026,16,187.180,0.905675,0.905675
19.499035,16,187.124,0.906004,0.906004
19.501215,16,188.936,0.864875,0.900223
19.501236,16,187.500,0.905506,0.905506
19.503546,16,189.081,0.873853,0.900664
19.503567,16,182.968,0.906114,0.906114
19.504002,16,189.642,0.869700,0.899360
19.505003,16,187.470,0.887688,0.901084
19.506002,16,189.735,0.874969,0.899034
19.507001,16,190.090,0.873007,0.898486
19.508002,16,190.890,0.886035,0.900741
19.523054,16,188.129,0.886667,0.900190
19.523073,16,197.313,0.877827,0.877827
19.523085,16,194.644,0.891236,0.891236
19.523093,16,181.375,0.905331,0.905331
19.523101,16,185.454,0.905720,0.905720
19.523107,16,188.306,0.905745,0.905745
19.523114,16,187.009,0.905895,0.905895
19.523120,16,191.115,0.896420,0.896420
19.523127,16,183.821,0.906102,0.906102
19.523133,16,191.363,0.894471,0.894471
19.523140,16,196.681,0.879101,0.879101
19.523146,16,186.287,0.905314,0.905314
19.523152,16,189.262,0.905325,0.905325
19.523158,16,197.220,0.879666,0.879666
19.523165,16,195.462,0.889740,0.889740
19.523998,16,189.444,0.868427,0.899869
19.525003,16,188.874,0.873024,0.900147
19.526003,16,189.897,0.862426,0.899364
19.527003,16,190.396,0.861380,0.898301
19.528002,16,189.697,0.883123,0.900653
19.541285,16,188.396,0.879556,0.901004
19.541305,16,184.930,0.906213,0.906213
19.541317,16,184.134,0.906557,0.906557
19.541325,16,189.110,0.899306,0.899306
19.541333,16,186.237,0.906444,0.906444
19.541340,16,191.457,0.892276,0.892276
19.541347,16,195.642,0.881029,0.881029
19.541353,16,192.053,0.896963,0.896963
19.541360,16,187.974,0.905194,0.905194
19.541366,16,193.964,0.891003,0.891003
19.541372,16,193.040,0.896420,0.896420
19.541378,16,189.480,0.904654,0.904654
19.541385,16,185.169,0.905207,0.905207
19.541999,16,189.128,0.849447,0.899773
19.543001,16,188.891,0.869998,0.900253
19.544002,16,189.092,0.891932,0.902665
19.545002,16,190.499,0.875317,0.897811
19.546002,16,187.973,0.860604,0.900906
19.548787,16,190.365,0.876637,0.897055
19.548806,16,185.275,0.905170,0.905170
19.549001,16,189.063,0.855962,0.898121
19.560335,16,188.809,0.873116,0.899887
19.560358,16,197.861,0.878152,0.878152
19.560367,16,196.561,0.886974,0.886974
19.560377,16,188.211,0.904264,0.904264
19.560384,16,189.136,0.904497,0.904497
19.560392,16,189.583,0.904639,0.904639
19.560398,16,190.995,0.903747,0.903747
19.560405,16,185.193,0.905170,0.905170
19.560411,16,189.896,0.904399,0.904399
19.560418,16,185.024,0.905615,0.905615
19.560424,16,182.046,0.906287,0.906287
19.560997,16,189.472,0.872462,0.898743
19.562002,16,189.343,0.875329,0.900361
19.563003,16,189.294,0.866564,0.898716
19.564002,16,188.608,0.875036,0.899927
19.565003,16,189.579,0.866058,0.898872
19.566001,16,188.871,0.878091,0.899932
19.574271,16,188.633,0.885135,0.900443
19.574291,16,181.717,0.905795,0.905795
19.574303,16,192.759,0.891615,0.891615
19.574311,16,189.059,0.905382,0.905382
19.574319,16,180.808,0.906225,0.906225
19.574326,16,184.098,0.906570,0.906570
19.574333,16,181.239,0.907132,0.907132
19.574339,16,190.353,0.892077,0.892077
19.574999,16,189.600,0.876127,0.900157
19.576003,16,189.557,0.871009,0.900459
19.577002,16,188.706,0.882666,0.899817
19.578003,16,190.299,0.883528,0.899828
19.579002,16,189.864,0.877755,0.899042
19.580003,16,187.777,0.873660,0.900951
19.588266,16,190.118,0.872180,0.897191
19.588285,16,185.835,0.905029,0.905029
19.588297,16,190.688,0.902597,0.902597
19.588305,16,188.099,0.905153,0.905153
19.588313,16,187.831,0.905340,0.905340
19.588319,16,188.033,0.905468,0.905468
19.588326,16,186.279,0.905747,0.905747
19.588332,16,192.945,0.891275,0.891275
19.588998,16,188.950,0.873281,0.900774
19.600274,16,189.704,0.884489,0.900332
19.600293,16,181.367,0.906740,0.906740
19.600306,16,193.424,0.884227,0.884227
19.600313,16,186.460,0.906194,0.906194
19.600321,16,189.774,0.899145,0.899145
19.600335,16,187.161,0.906066,0.906066
19.600342,16,187.023,0.906150,0.906150
19.600348,16,181.457,0.906775,0.906775
19.600355,16,194.892,0.879249,0.879249
19.600361,16,192.679,0.891128,0.891128
19.600368,16,186.333,0.905748,0.905748
19.600998,16,189.023,0.866165,0.900053
19.602002,16,189.652,0.872028,0.900206
19.603001,16,188.813,0.881406,0.900047
19.604002,16,188.583,0.880023,0.898216
19.605002,16,189.345,0.852013,0.898810
19.608485,16,189.008,0.869264,0.900412
19.608504,16,186.441,0.905392,0.905392
19.608517,16,194.483,0.888217,0.888217
19.609002,16,189.399,0.878623,0.900330
19.623345,16,199.402,0.872133,0.872133
19.623368,16,181.280,0.905376,0.905376
19.623378,16,188.800,0.905421,0.905421
19.623386,16,183.641,0.905973,0.905973
19.623393,16,190.120,0.899240,0.899240
19.623401,16,192.120,0.893857,0.893857
19.623407,16,191.307,0.898525,0.898525
19.623414,16,181.899,0.905962,0.905962
19.623420,16,190.584,0.897784,0.897784
19.623427,16,190.793,0.898488,0.898488
19.623432,16,183.553,0.906037,0.906037
19.623439,16,187.872,0.906042,0.906042
19.623445,16,195.819,0.880272,0.880272
19.623452,16,183.818,0.905820,0.905820
19.623999,16,189.226,0.876952,0.900202
19.625003,16,189.196,0.868432,0.900207
19.626002,16,190.397,0.880642,0.900503
19.627003,16,189.693,0.877952,0.898628
19.628002,16,188.967,0.890429,0.900242
19.629003,16,188.478,0.885607,0.899664
19.630003,16,190.358,0.871546,0.897875
19.631002,16,189.543,0.886829,0.901687
19.636854,16,190.774,0.877371,0.897522
19.636874,16,184.416,0.905383,0.905383
19.636886,16,194.856,0.887055,0.887055
19.636893,16,193.079,0.895951,0.895951
19.636901,16,187.140,0.904925,0.904925
19.637000,16,189.959,0.879642,0.900710
19.639291,16,188.444,0.861979,0.899943
19.639310,16,200.254,0.868696,0.868696
19.641543,16,188.998,0.869939,0.899331
19.641564,16,196.222,0.885381,0.885381
19.642001,16,188.635,0.874662,0.900913
19.648265,16,191.642,0.889395,0.895992
19.648284,16,190.447,0.902900,0.902900
19.648297,16,188.560,0.905183,0.905183
19.648304,16,184.795,0.905667,0.905667
19.648313,16,188.785,0.905280,0.905280
19.648319,16,194.044,0.888198,0.888198
19.649003,16,188.757,0.873141,0.900168
19.650003,16,187.941,0.887299,0.900861
19.651002,16,190.313,0.879866,0.898405
19.652002,16,189.269,0.881398,0.901293
19.653002,16,188.648,0.877418,0.901672
19.658655,16,188.601,0.865840,0.899716
19.658682,16,193.201,0.890214,0.890214
19.658694,16,194.971,0.887076,0.887076
19.658702,16,188.251,0.904976,0.904976
19.658716,16,197.122,0.881913,0.881913
19.658998,16,189.693,0.868977,0.900081
19.661063,16,190.124,0.876305,0.899242
19.661084,16,197.302,0.884754,0.884754
19.663412,16,189.110,0.874746,0.900122
19.663430,16,184.317,0.905871,0.905871
19.663952,16,189.713,0.873535,0.899588
19.665742,16,188.924,0.898305,0.901929
19.666003,16,189.488,0.865832,0.899610
19.667002,16,188.759,0.891153,0.901715
19.668002,16,189.422,0.872155,0.898448
19.669002,16,189.523,0.879284,0.899797
19.670001,16,188.983,0.878146,0.900552
19.684265,16,189.825,0.886213,0.899970
19.684285,16,189.916,0.904644,0.904644
19.684297,16,185.980,0.905117,0.905117
19.684305,16,193.951,0.891471,0.891471
19.684313,16,191.977,0.900220,0.900220
19.684319,16,190.783,0.904571,0.904571
19.684326,16,194.736,0.891929,0.891929
19.684333,16,184.914,0.904855,0.904855
19.684340,16,189.400,0.904944,0.904944
19.684346,16,188.826,0.905073,0.905073
19.684353,16,183.876,0.905670,0.905670
19.684359,16,186.156,0.905921,0.905921
19.684365,16,188.566,0.904593,0.904593
19.684378,16,198.009,0.874025,0.874025
19.685000,16,189.430,0.874529,0.899796
19.686431,16,189.234,0.869345,0.899537
19.687516,16,188.996,0.876982,0.899784
19.688002,16,190.291,0.867143,0.900203
19.689002,16,189.181,0.877029,0.898590
19.694586,16,190.121,0.894519,0.900045
19.694596,16,185.111,0.905653,0.905653
19.694610,16,191.160,0.897613,0.897613
19.694617,16,190.348,0.901622,0.901622
19.694625,16,191.457,0.898648,0.898648
19.695000,16,189.379,0.873933,0.900011
19.696003,16,189.687,0.880615,0.901059
19.697003,16,190.926,0.881107,0.898070
19.698002,16,188.521,0.886807,0.901979
19.699003,16,189.682,0.877064,0.897170
19.700003,16,190.712,0.885110,0.898968
19.701003,16,188.926,0.880870,0.898616
19.702002,16,189.507,0.884399,0.899312
19.716399,16,190.724,0.887023,0.899389
19.716418,16,190.279,0.904563,0.904563
19.716431,16,183.812,0.905269,0.905269
19.716438,16,193.508,0.892076,0.892076
19.716447,16,190.030,0.904888,0.904888
19.716454,16,191.514,0.900678,0.900678
19.716461,16,194.745,0.890856,0.890856
19.716467,16,191.489,0.903828,0.903828
19.716481,16,192.919,0.899251,0.899251
19.716487,16,188.406,0.904489,0.904489
19.716494,16,194.209,0.894098,0.894098
19.716500,16,189.364,0.904400,0.904400
19.716506,16,193.642,0.896437,0.896437
19.716512,16,184.118,0.904913,0.904913
19.716998,16,189.422,0.861924,0.900093
19.718003,16,188.960,0.866050,0.899737
19.719002,16,188.693,0.882512,0.900845
19.720002,16,189.471,0.869974,0.899991
19.721002,16,188.794,0.883833,0.900363
19.735330,16,187.736,0.881154,0.901071
19.735350,16,189.031,0.901436,0.901436
19.735362,16,189.265,0.901484,0.901484
19.735369,16,189.290,0.902180,0.902180
19.735378,16,188.139,0.905838,0.905838
19.735384,16,193.703,0.888296,0.888296
19.735391,16,187.628,0.905477,0.905477
19.735397,16,192.885,0.892955,0.892955
19.735404,16,186.856,0.905389,0.905389
19.735410,16,191.545,0.897815,0.897815
19.735417,16,186.344,0.905491,0.905491
19.735423,16,184.113,0.905982,0.905982
19.735430,16,185.827,0.906202,0.906202
19.735436,16,185.750,0.906387,0.906387
19.735998,16,189.855,0.866053,0.899054
19.737003,16,189.147,0.866187,0.900205
19.738003,16,190.820,0.883422,0.900274
19.739002,16,190.848,0.869871,0.896914
19.740002,16,189.980,0.866393,0.899252
19.741001,16,189.340,0.871637,0.899426
19.742003,16,190.113,0.876325,0.898295
19.743003,16,187.972,0.884996,0.900190
19.755424,16,190.131,0.858204,0.895231
19.755443,16,186.508,0.905412,0.905412
19.755455,16,194.076,0.889433,0.889433
19.755463,16,188.436,0.905094,0.905094
19.755472,16,190.179,0.903895,0.903895
19.755478,16,188.899,0.905156,0.905156
19.755485,16,199.537,0.873039,0.873039
19.755492,16,184.519,0.904885,0.904885
19.755498,16,195.004,0.889317,0.889317
19.755504,16,192.454,0.900269,0.900269
19.755511,16,189.939,0.904431,0.904431
19.755517,16,179.817,0.905563,0.905563
19.755996,16,189.687,0.876842,0.900149
19.759699,16,188.985,0.865150,0.899788
19.759721,16,185.984,0.905770,0.905770
19.759730,16,199.998,0.868146,0.868146
19.759996,16,189.462,0.878059,0.899570
19.761940,16,189.858,0.881848,0.897767
19.761999,16,189.398,0.894988,0.902386
19.763002,16,188.182,0.878331,0.900804
19.764002,16,190.040,0.884149,0.899254
19.765003,16,189.418,0.885877,0.899170
19.766003,16,189.209,0.884362,0.900307
19.775463,16,189.133,0.890817,0.900673
19.775482,16,187.633,0.906010,0.906010
19.775495,16,182.533,0.906555,0.906555
19.775503,16,189.302,0.898689,0.898689
19.775511,16,183.454,0.906706,0.906706
19.775517,16,189.160,0.898321,0.898321
19.775524,16,188.670,0.901340,0.901340
19.775531,16,193.119,0.887696,0.887696
19.775537,16,192.141,0.894035,0.894035
19.776001,16,188.783,0.878058,0.900399
19.777060,16,189.374,0.866464,0.900033
19.944719,16,187.310,0.880787,0.901975
19.944757,16,189.970,0.896404,0.896404
19.944767,16,194.293,0.884030,0.884030
19.944776,16,183.237,0.906141,0.906141
19.944783,16,183.442,0.906569,0.906569
19.944791,16,189.061,0.899401,0.899401
19.944797,16,196.233,0.877229,0.877229
19.944804,16,182.316,0.906133,0.906133
19.944810,16,185.811,0.906325,0.906325
19.944817,16,194.471,0.883103,0.883103
19.944823,16,183.307,0.906160,0.906160
19.944830,16,194.014,0.885506,0.885506
19.944836,16,189.731,0.902971,0.902971
19.944843,16,187.830,0.905575,0.905575
19.944849,16,186.776,0.905783,0.905783
19.944855,16,187.047,0.905922,0.905922
19.944861,16,187.808,0.905956,0.905956
19.944868,16,188.605,0.904267,0.904267
19.944874,16,182.111,0.906513,0.906513
19.944881,16,187.589,0.904509,0.904509
19.944886,16,192.967,0.887314,0.887314
19.944893,16,194.819,0.884513,0.884513
19.944899,16,185.909,0.905577,0.905577
19.944906,16,184.460,0.906015,0.906015
19.944911,16,188.887,0.903023,0.903023
19.944918,16,189.889,0.900263,0.900263
19.944924,16,183.235,0.906276,0.906276
19.944931,16,186.426,0.906378,0.906378
19.944937,16,189.326,0.899587,0.899587
19.944954,16,189.869,0.898964,0.898964
19.944960,16,187.797,0.905980,0.905980
19.944967,16,188.287,0.905176,0.905176
19.944972,16,197.956,0.873783,0.873783
19.944979,16,186.819,0.905293,0.905293
19.944985,16,183.196,0.905915,0.905915
19.944992,16,192.281,0.892512,0.892512
19.944998,16,187.981,0.905605,0.905605
19.945004,16,187.948,0.905689,0.905689
19.945010,16,193.737,0.889012,0.889012
19.945017,16,191.348,0.899623,0.899623
19.945023,16,187.921,0.905214,0.905214
19.945029,16,191.031,0.900457,0.900457
19.945035,16,190.686,0.902389,0.902389
19.945042,16,191.369,0.900616,0.900616
19.945051,16,188.782,0.905003,0.905003
19.945058,16,188.263,0.905176,0.905176
19.945063,16,195.681,0.885504,0.885504
19.945070,16,185.980,0.905060,0.905060
19.945076,16,190.544,0.902893,0.902893
19.945082,16,192.285,0.897584,0.897584
19.945088,16,193.312,0.895490,0.895490
19.945095,16,192.362,0.900159,0.900159
19.945101,16,188.949,0.904585,0.904585
19.945107,16,193.258,0.896668,0.896668
19.945113,16,192.811,0.899468,0.899468
19.945119,16,188.377,0.904516,0.904516
19.945125,16,187.243,0.904889,0.904889
19.945132,16,190.757,0.903147,0.903147
19.945138,16,188.210,0.905047,0.905047
19.945144,16,187.040,0.905334,0.905334
19.945150,16,186.476,0.905619,0.905619
19.945156,16,189.420,0.903471,0.903471
19.945162,16,186.884,0.905754,0.905754
19.945169,16,187.099,0.905894,0.905894
19.945175,16,190.111,0.899704,0.899704
19.945183,16,195.271,0.883925,0.883925
19.945189,16,184.692,0.905560,0.905560
19.945195,16,195.324,0.884551,0.884551
19.945201,16,184.237,0.905508,0.905508
19.945207,16,184.625,0.905944,0.905944
19.945213,16,187.826,0.905973,0.905973
19.945224,16,189.350,0.901748,0.901748
19.945230,16,192.884,0.890940,0.890940
19.945236,16,187.565,0.905552,0.905552
19.945242,16,182.651,0.906177,0.906177
19.945249,16,191.286,0.894307,0.894307
19.945262,16,187.954,0.905855,0.905855
19.945269,16,194.636,0.885164,0.885164
19.945275,16,194.433,0.889327,0.889327
19.945281,16,182.985,0.905488,0.905488
19.945287,16,194.923,0.886254,0.886254
19.945294,16,198.327,0.878411,0.878411
19.945300,16,189.798,0.904289,0.904289
19.945306,16,190.844,0.904347,0.904347
19.945312,16,186.003,0.904877,0.904877
19.945319,16,188.051,0.905096,0.905096
19.945324,16,183.961,0.905681,0.905681
19.945331,16,186.290,0.905916,0.905916
19.945337,16,191.343,0.895564,0.895564
19.945343,16,195.473,0.883850,0.883850
19.945349,16,195.871,0.886236,0.886236
19.945356,16,192.516,0.900340,0.900340
19.945361,16,179.272,0.905461,0.905461
19.945368,16,189.265,0.904852,0.904852
19.945374,16,193.543,0.891006,0.891006
19.945380,16,191.492,0.900140,0.900140
19.945386,16,182.257,0.905655,0.905655
19.945392,16,192.817,0.892200,0.892200
19.945398,16,191.223,0.899676,0.899676
19.945405,16,188.159,0.905241,0.905241
19.945410,16,195.140,0.886910,0.886910
19.945417,16,188.381,0.904905,0.904905
19.945423,16,194.082,0.892216,0.892216
19.945429,16,189.608,0.904652,0.904652
19.945435,16,186.494,0.905072,0.905072
19.945442,16,185.469,0.905511,0.905511
19.945447,16,188.173,0.905591,0.905591
19.945460,16,186.422,0.905831,0.905831
19.945467,16,189.976,0.900489,0.900489
19.945473,16,190.261,0.900467,0.900467
19.945479,16,176.933,0.906713,0.906713
19.945486,16,195.682,0.877016,0.877016
19.945491,16,180.256,0.906616,0.906616
19.945513,16,186.776,0.906589,0.906589
19.945519,16,183.074,0.906985,0.906985
19.945526,16,181.607,0.907427,0.907427
19.945532,16,192.794,0.882488,0.882488
19.945538,16,190.019,0.895760,0.895760
19.945544,16,186.856,0.906377,0.906377
19.945551,16,189.671,0.898471,0.898471
19.945556,16,187.553,0.906152,0.906152
19.945563,16,194.176,0.885022,0.885022
19.945569,16,190.552,0.900416,0.900416
19.945575,16,193.240,0.892512,0.892512
19.945581,16,192.936,0.895678,0.895678
19.945587,16,186.884,0.905048,0.905048
19.945593,16,187.401,0.905298,0.905298
19.945600,16,196.154,0.883288,0.883288
19.945605,16,191.845,0.901065,0.901065
19.945615,16,188.886,0.904722,0.904722
19.945621,16,188.584,0.904920,0.904920
19.945628,16,184.737,0.905462,0.905462
19.945634,16,185.285,0.905841,0.905841
19.945640,16,189.179,0.903035,0.903035
19.945646,16,193.664,0.888884,0.888884
19.945652,16,185.134,0.905677,0.905677
19.945658,16,187.454,0.905796,0.905796
19.945671,16,183.257,0.906311,0.906311
19.945677,16,189.449,0.899559,0.899559
19.945687,16,193.097,0.888805,0.888805
19.945693,16,195.685,0.883296,0.883296
19.945700,16,187.984,0.905114,0.905114
19.945705,16,193.169,0.894038,0.894038
19.945712,16,189.543,0.904865,0.904865
19.945718,16,180.770,0.905815,0.905815
19.945724,16,187.946,0.905857,0.905857
19.945730,16,197.552,0.875639,0.875639
19.945737,16,187.170,0.905228,0.905228
19.945742,16,183.882,0.905794,0.905794
19.945749,16,195.976,0.881131,0.881131
19.945755,16,189.668,0.905063,0.905063
19.945761,16,190.560,0.902825,0.902825
19.945767,16,185.700,0.905426,0.905426
19.945773,16,188.667,0.905474,0.905474
19.945779,16,182.839,0.906095,0.906095
19.945789,16,191.017,0.895636,0.895636
19.945795,16,190.800,0.898115,0.898115
19.945801,16,184.677,0.905964,0.905964
19.945807,16,189.137,0.902493,0.902493
19.945814,16,187.166,0.905969,0.905969
19.945820,16,197.260,0.875975,0.875975
19.945826,16,192.243,0.897413,0.897413
19.945832,16,192.894,0.896583,0.896583
19.945838,16,190.971,0.904249,0.904249
19.945844,16,198.568,0.879528,0.879528
19.945850,16,191.847,0.903844,0.903844
19.945856,16,189.520,0.904123,0.904123
19.945863,16,185.433,0.904755,0.904755
19.946000,16,189.086,0.882995,0.900432
19.947000,16,189.505,0.871623,0.900194
19.947998,16,189.168,0.871468,0.900161
19.948999,16,189.008,0.870764,0.899959
19.949996,16,189.117,0.858274,0.900444
19.950998,16,189.614,0.871502,0.899939
19.951998,16,188.671,0.865627,0.900239
19.952997,16,189.225,0.868845,0.899955
19.953999,16,189.575,0.866554,0.899910
19.954998,16,189.316,0.854598,0.899804
19.956000,16,189.127,0.871513,0.899869
19.956998,16,188.791,0.875927,0.900153
19.958000,16,189.188,0.874078,0.900054
